timestamp,value,is_anomaly
307,0.048322147651007,0
308,0.034606205250597,0
309,0.04,0
310,0.033707865168539,0
311,0.040581929555896,0
312,0.039502164502165,0
313,0.04599761051374,0
314,0.030987394957983,0
315,0.052513966480447,0
316,0.033990147783251,0
317,0.051098901098901,0
318,0.063768115942029,0
319,0.051569506726457,0
320,0.13267233238905,0
321,0.077819198508854,0
322,0.060670569451836,0
323,0.068478829064297,0
324,0.045557059088859,0
325,0.068568568568569,0
326,0.051350154935812,0
327,0.043499511241447,0
328,0.037234042553191,0
329,0.034825870646766,0
330,0.033663366336634,0
331,0.032692307692308,0
332,0.028332260141661,0
333,0.030502392344498,0
334,0.032531824611033,0
335,0.030321406913281,0
336,0.036505086774387,0
337,0.034447821681864,0
338,0.045008655510675,0
339,0.033651431441487,0
340,0.050321825629023,0
341,0.044,0
342,0.044060234244283,0
343,0.039096916299559,0
344,0.04834471886495,0
345,0.060897435897436,0
346,0.038461538461538,0
347,0.033105622700998,0
348,0.035649819494585,0
349,0.040962621607783,0
350,0.047594412829798,0
351,0.039649845520082,0
352,0.037206639954207,0
353,0.035184167124794,0
354,0.028472222222222,0
355,0.023955773955774,0
356,0.034193998604327,0
357,0.025529265255293,0
358,0.034175334323923,0
359,0.0298769771529,0
360,0.028746177370031,0
361,0.049445005045409,0
362,0.065058889512058,0
363,0.041625857002938,0
364,0.069239500567537,0
365,0.032258064516129,0
366,0.042128603104213,0
367,0.043224866440019,0
368,0.047301057317752,0
369,0.035892323030907,0
370,0.050213675213675,0
371,0.045077720207254,0
372,0.059024390243902,0
373,0.062883435582822,0
374,0.055907172995781,0
375,0.038498556304139,0
376,0.041622760800843,0
377,0.039727582292849,0
378,0.039238315060589,0
379,0.034713763702801,0
380,0.034847542003734,0
381,0.034208918753818,0
382,0.036002482929857,0
383,0.032871972318339,0
384,0.041689827682046,0
385,0.052191038897095,0
386,0.05895078420768,0
387,0.040419161676647,0
388,0.041994750656168,0
389,0.0365141187926,0
390,0.047001620745543,0
391,0.050713934022649,0
392,0.041574279379157,0
393,0.044393592677346,0
394,0.033821302372539,0
395,0.043027475375842,0
396,0.030732860520095,0
397,0.031166039763568,0
398,0.026867275658248,0
399,0.042574257425743,0
400,0.054103343465046,0
401,0.056301983365323,0
402,0.042615294804437,0
403,0.039617486338798,0
404,0.022458628841608,0
405,0.034554250172771,0
406,0.026815642458101,0
407,0.033116883116883,0
408,0.026525198938992,0
409,0.037924151696607,0
410,0.035139092240117,0
411,0.039013195639702,0
412,0.037900874635569,0
413,0.038269550748752,0
414,0.037890424987199,0
415,0.036661026508742,0
416,0.028032866118898,0
417,0.037409268565047,0
418,0.040206777713957,0
419,0.030538051381483,0
420,0.051529790660225,0
421,0.053729786124152,0
422,0.071987480438185,0
423,0.058587881822734,0
424,0.06401766004415,0
425,0.070090634441088,0
426,0.068334350213545,0
427,0.043398533007335,0
428,0.032608695652174,0
429,0.031559405940594,0
430,0.033402922755741,0
431,0.040428061831153,0
432,0.040355677154583,0
433,0.044859813084112,0
434,0.047647768395657,0
435,0.04143947655398,0
436,0.055656382335148,0
437,0.045579352004393,0
438,0.041738136077759,0
439,0.031847133757962,0
440,0.045640725570509,0
441,0.053472987872106,0
442,0.044354838709677,0
443,0.038908246225319,0
444,0.039204545454545,0
445,0.039632672788787,0
446,0.037367540435025,0
447,0.044761436301033,0
448,0.027497194163861,0
449,0.027741935483871,0
450,0.028013029315961,0
451,0.029803424223209,0
452,0.028975265017668,0
453,0.024014778325123,0
454,0.026332288401254,0
455,0.034182305630027,0
456,0.030698889614631,0
457,0.036314363143631,0
458,0.033694344163658,0
459,0.034818228366615,0
460,0.030575539568345,0
461,0.030063291139241,0
462,0.040092969203951,0
463,0.044973544973545,0
464,0.06271186440678,0
465,0.03630034808553,0
466,0.036748329621381,0
467,0.036697247706422,0
468,0.024708624708625,0
469,0.031299734748011,0
470,0.029542097488922,0
471,0.062736614386155,0
472,0.039132734003173,0
473,0.044287548138639,0
474,0.034843205574913,0
475,0.052223006351447,0
476,0.036175710594315,0
477,0.055469953775039,0
478,0.036780013879251,0
479,0.028086600351083,0
480,0.041480536056158,0
481,0.03551912568306,0
482,0.039227166276347,0
483,0.043255549231645,0
484,0.036026762738034,0
485,0.034368070953437,0
486,0.03131021194605,0
487,0.035417819590481,0
488,0.027906976744186,0
489,0.04393063583815,0
490,0.048252911813644,0
491,0.043834015195792,0
492,0.030921820303384,0
493,0.033790401567091,0
494,0.046330036439355,0
495,0.053170731707317,0
496,0.047220561864913,0
497,0.036065573770492,0
498,0.030183727034121,0
499,0.02879424115177,0
500,0.041114982578397,0
501,0.02962515114873,0
502,0.038121170864534,0
503,0.03399433427762,0
504,0.033540372670807,0
505,0.033351264120495,0
506,0.031159838430467,0
507,0.03206106870229,0
508,0.038321167883212,0
509,0.041248606465998,0
510,0.043229166666667,0
511,0.052540415704388,0
512,0.054691689008043,0
513,0.07168458781362,0
514,0.049850448654038,0
515,0.040219378427788,0
516,0.030229746070133,0
517,0.04567969179967,0
518,0.034136546184739,0
519,0.038517796196977,0
520,0.03909026297086,0
521,0.039901780233272,0
522,0.039664378337147,0
523,0.028404952658412,0
524,0.035714285714286,0
525,0.034083162917519,0
526,0.038552321007081,0
527,0.029822335025381,0
528,0.040254237288136,0
529,0.038901601830664,0
530,0.038536903984324,0
531,0.041935483870968,0
532,0.043997485857951,0
533,0.044108761329305,0
534,0.039081885856079,0
535,0.033220720720721,0
536,0.046855733662146,0
537,0.031163049526989,0
538,0.038619075482738,0
539,0.042458100558659,0
540,0.047027027027027,0
541,0.047274749721913,0
542,0.052487698195735,0
543,0.052132701421801,0
544,0.03770197486535,0
545,0.040816326530612,0
546,0.038587311968607,0
547,0.037884203002144,0
548,0.040221914008322,0
549,0.039381153305204,0
550,0.036075949367089,0
551,0.039687703318152,0
552,0.030769230769231,0
553,0.046599496221662,0
554,0.039384615384615,0
555,0.045180722891566,0
556,0.046223224351747,0
557,0.038390092879257,0
558,0.041554236373448,0
559,0.046654389195826,0
560,0.041577825159915,0
561,0.055137844611529,0
562,0.069594980034227,0
563,0.079841449603624,0
564,0.028276237085372,0
565,0.03625730994152,0
566,0.075434243176179,0
567,0.088008234688626,0
568,0.074569789674952,0
569,0.041392904073587,0
570,0.035100821508589,0
571,0.030583214793741,0
572,0.036042944785276,0
573,0.034507042253521,0
574,0.036506800286328,0
575,0.034551495016611,0
576,0.046204620462046,0
577,0.033509700176367,0
578,0.044611819235226,0
579,0.03121387283237,0
580,0.050404480398258,0
581,0.032451923076923,0
582,0.026528258362168,0
583,0.023646546359676,0
584,0.034375,0
585,0.037484885126965,0
586,0.031096563011457,0
587,0.030933967876264,0
588,0.029850746268657,0
589,0.035879036391594,0
590,0.040415704387991,0
591,0.045117075956596,0
592,0.030351437699681,0
593,0.02627939142462,0
594,0.024096385542169,0
595,0.050333086602517,0
596,0.030645161290323,0
597,0.024288688410826,0
598,0.063829787234043,0
599,0.026548672566372,0
600,0,0
601,0.031309904153355,0
602,0.03290676416819,0
603,0.032960565038258,0
604,0.035897435897436,0
605,0.047377326565144,0
606,0.039903264812576,0
607,0.044307347167695,0
608,0.03643216080402,0
609,0.02816091954023,0
610,0.041511771995043,0
611,0.035056446821153,0
612,0.026050917702783,0
613,0.033565547815073,0
614,0.036902601330913,0
615,0.035506402793946,0
616,0.033584647018506,0
617,0.03030303030303,0
618,0.018881118881119,0
619,0.026761819803747,0
620,0.023682200152788,0
621,0.023829087921118,0
622,0.023842917251052,0
623,0.022644265887509,0
624,0.022277227722772,0
625,0.030446549391069,0
626,0.034376918354819,0
627,0.03041825095057,0
628,0.036729857819905,0
629,0.045280612244898,0
630,0.041460396039604,0
631,0.042635658914729,0
632,0.035005834305718,0
633,0.041353383458647,0
634,0.027824151363383,0
635,0.042341220423412,0
636,0.03117048346056,0
637,0.030970815961882,0
638,0.030195381882771,0
639,0.033575825405708,0
640,0.026888604353393,0
641,0.022508038585209,0
642,0.021276595744681,0
643,0.028432732316227,0
644,0.029480217222653,0
645,0.025534851621808,0
646,0.022792022792023,0
647,0.030440414507772,0
648,0.033149171270718,0
649,0.029154518950437,0
650,0.032426172553561,0
651,0.033959975742874,0
652,0.031746031746032,0
653,0.039076376554174,0
654,0.027964785085448,0
655,0.041044776119403,0
656,0.031443009545199,0
657,0.028387096774194,0
658,0.027363184079602,0
659,0.025336091003102,0
660,0.026801667659321,0
661,0.037212049616066,0
662,0.037685774946921,0
663,0.043398533007335,0
664,0.031542056074766,0
665,0.036753445635528,0
666,0.02418797512094,0
667,0.036144578313253,0
668,0.025751072961373,0
669,0.039796782387807,0
670,0.035738368172623,0
671,0.025700934579439,0
672,0.024301336573512,0
673,0.035761589403974,0
674,0.023823704586063,0
675,0.02708192281652,0
676,0.027963525835866,0
677,0.037110669317429,0
678,0.033560864618885,0
679,0.047811447811448,0
680,0.044444444444444,0
681,0.041370394311571,0
682,0.040127388535032,0
683,0.033008658008658,0
684,0.038461538461538,0
685,0.042035398230088,0
686,0.035714285714286,0
687,0.031496062992126,0
688,0.031186440677966,0
689,0.032110091743119,0
690,0.033434650455927,0
691,0.026878015161957,0
692,0.031275720164609,0
693,0.024424284717376,0
694,0.040749796251019,0
695,0.025955299206921,0
696,0.036775106082037,0
697,0.030214991284137,0
698,0.038647342995169,0
699,0.029883785279469,0
700,0.030443414956982,0
701,0.025014543339151,0
702,0.025921658986175,0
703,0.030201342281879,0
704,0.024929178470255,0
705,0.027197975964579,0
706,0.022126613398894,0
707,0.029574861367837,0
708,0.031725888324873,0
709,0.032187670485543,0
710,0.040397762585457,0
711,0.035048049745619,0
712,0.027223230490018,0
713,0.037313432835821,0
714,0.030983733539892,0
715,0.032167832167832,0
716,0.038834951456311,0
717,0.035714285714286,0
718,0.029192124915139,0
719,0.031136857349747,0
720,0.022938623682579,0
721,0.027229407760381,0
722,0.024896265560166,0
723,0.033801020408163,0
724,0.068693009118541,0
725,0.04426925409339,0
726,0.041865394806571,0
727,0.041511771995043,0
728,0.048131728942369,0
729,0.036996134732192,0
730,0.03968253968254,0
731,0.031543995572773,0
732,0.034612964128383,0
733,0.038961038961039,0
734,0.041297935103245,0
735,0.050102249488753,0
736,0.039044289044289,0
737,0.038076152304609,0
738,0.032152230971129,0
739,0.032592592592593,0
740,0.027536231884058,0
741,0.033234859675037,0
742,0.019174041297935,0
743,0.018895348837209,0
744,0.03306342780027,0
745,0.028319697923222,0
746,0.033866995073892,0
747,0.061200923787529,0
748,0.04224537037037,0
749,0.037779049799657,0
750,0.043558282208589,0
751,0.047032474804031,0
752,0.046824887748557,0
753,0.051149425287356,0
754,0.030352303523035,0
755,0.039379474940334,0
756,0.041860465116279,0
757,0.033726812816189,0
758,0.035252643948296,0
759,0.028621495327103,0
760,0.045421773612112,0
761,0.026370575988897,0
762,0.034645669291339,0
763,0.023939808481532,0
764,0.024623803009576,0
765,0.024752475247525,0
766,0.024623803009576,0
767,0.02520325203252,0
768,0.023886378308586,0
769,0.03134110787172,0
770,0.028968014484007,0
771,0.035014005602241,0
772,0.035714285714286,0
773,0.044843049327354,0
774,0.03899721448468,0
775,0.042608134280181,0
776,0.037214247740564,0
777,0.041875,0
778,0.041317699609157,0
779,0.040045121263395,0
780,0.034390112842558,0
781,0.038329519450801,0
782,0.035214914552046,0
783,0.051842598376015,0
784,0.027143738433066,0
785,0.026153846153846,0
786,0.026017344896598,0
787,0.029787234042553,0
788,0.032707028531663,0
789,0.029695024077047,0
790,0.026773761713521,0
791,0.039443155452436,0
792,0.029048207663782,0
793,0.028158844765343,0
794,0.036409290646579,0
795,0.041930379746835,0
796,0.032704402515723,0
797,0.025245441795231,0
798,0.02368573079145,0
799,0.040549378678875,0
800,0.033071748878924,0
801,0.01761252446184,0
802,0.028349082823791,0
803,0.038461538461538,0
804,0.046448087431694,0
805,0.040272614622057,0
806,0.03904282115869,0
807,0.033560864618885,0
808,0.031914893617021,0
809,0.021419009370817,0
810,0.027234042553191,0
811,0.026268115942029,0
812,0.020366598778004,0
813,0.023731048121292,0
814,0.020440251572327,0
815,0.021262458471761,0
816,0.032374100719424,0
817,0.033799533799534,0
818,0.028378378378378,0
819,0.038700760193504,0
820,0.035816618911175,0
821,0.028686173264487,0
822,0.034188034188034,0
823,0.023549684089604,0
824,0.03038138332256,0
825,0.042237442922374,0
826,0.028201219512195,0
827,0.03000577034045,0
828,0.037426132632961,0
829,0.027080581241744,0
830,0.02865329512894,0
831,0.036635006784261,0
832,0.038143674507311,0
833,0.043514644351464,0
834,0.020863309352518,0
835,0.020228671943712,0
836,0.021680216802168,0
837,0.019963702359347,0
838,0.017605633802817,0
839,0.031223628691983,0
840,0.045893719806763,0
841,0.041864139020537,0
842,0.040675844806008,0
843,0.037395228884591,0
844,0.073347857661583,0
845,0.042617046818727,0
846,0.043139604553625,0
847,0.049040511727079,0
848,0.048846675712347,0
849,0.038235294117647,0
850,0.047547169811321,0
851,0.03218520609825,0
852,0.049350649350649,0
853,0.036479444122756,0
854,0.036136662286465,0
855,0.034746351633079,0
856,0.069178505250154,0
857,0.070830159939071,0
858,0.030006978367062,0
859,0.02952380952381,0
860,0.025190839694656,0
861,0.038391224862888,0
862,0.027982326951399,0
863,0.039134054954205,0
864,0.026420079260238,0
865,0.076366559485531,0
866,0.088576664630422,0
867,0.067826086956522,0
868,0.078620689655172,0
869,0.080546075085324,0
870,0.051746442432083,0
871,0.052594670406732,0
872,0.047277936962751,0
873,0.03922967189729,0
874,0.042857142857143,0
875,0.04873417721519,0
876,0.035465484483851,0
877,0.046885934219734,0
878,0.047883414295628,0
879,0.046192259675406,0
880,0.044542032622334,0
881,0.049545829892651,0
882,0.040593286494926,0
883,0.055363321799308,0
884,0.047337278106509,0
885,0.037865748709122,0
886,0.04367201426025,0
887,0.043768545994065,0
888,0.051580698835275,0
889,0.045584045584046,0
890,0.051612903225806,0
891,0.057542768273717,0
892,0.048839071257006,0
893,0.055265123226288,0
894,0.054726368159204,0
895,0.051282051282051,0
896,0.052593659942363,0
897,0.0416164053076,0
898,0.05206847360913,0
899,0.049330085261876,0
900,0.058186738836265,0
901,0.06071964017991,0
902,0.062627637848877,0
903,0.063685636856369,0
904,0.07943143812709,0
905,0.062962962962963,0
906,0.077696526508227,0
907,0.055025678650037,0
908,0.053588516746411,0
909,0.045151739452258,0
910,0.052102376599634,0
911,0.043331076506432,0
912,0.047291487532244,0
913,0.038095238095238,0
914,0.044247787610619,0
915,0.054502369668246,0
916,0.05359765051395,0
917,0.047008547008547,0
918,0.066287878787879,0
919,0.084021005251313,0
920,0.061576354679803,0
921,0.073022312373225,0
922,0.067179846046186,0
923,0.030902348578492,0
924,0.039379474940334,0
925,0.060461956521739,0
926,0.044325050369375,0
927,0.035315985130112,0
928,0.041904761904762,0
929,0.034907597535934,0
930,0.053941908713693,0
931,0.038857142857143,0
932,0.049808429118774,0
933,0.038759689922481,0
934,0.047021943573668,0
935,0.020408163265306,0
936,0.075471698113208,0
937,0.050314465408805,0
938,0.040650406504065,0
939,0.022869022869023,0
940,0.044176706827309,0
941,0.017964071856287,0
942,0.047619047619048,0
943,0.024904214559387,0
944,0.045267489711934,0
945,0.026315789473684,0
946,0.026258205689278,0
947,0.034934497816594,0
948,0.05531914893617,0
949,0.024844720496894,0
950,0.051502145922747,0
951,0.022044088176353,0
952,0.063829787234043,0
953,0.021097046413502,0
954,0.052884615384615,0
955,0.030487804878049,0
956,0.056872037914692,0
957,0.023354564755839,0
958,0.053398058252427,0
959,0.025531914893617,0
960,0.054054054054054,0
961,0.030162412993039,0
962,0.03448275862069,0
963,0.04833836858006,0
964,0.04601226993865,0
965,0.05607476635514,0
966,0.023109243697479,0
967,0.04390243902439,0
968,0.021598272138229,0
969,0.042253521126761,0
970,0.017094017094017,0
971,0.043478260869565,0
972,0.089020771513353,0
973,0.04975922953451,0
974,0.097285067873303,0
975,0.049180327868852,0
976,0.034285714285714,0
977,0.057971014492754,0
978,0.027397260273973,0
979,0.045801526717557,0
980,0.06,0
981,0.025974025974026,0
982,0.081218274111675,0
983,0.036923076923077,0
984,0.052631578947368,0
985,0.021691973969631,0
986,0.055555555555556,0
987,0.053398058252427,0
988,0.056872037914692,0
989,0.030690537084399,0
990,0.06280193236715,0
991,0.02801724137931,0
992,0.044776119402985,0
993,0.028824833702882,0
994,0.056122448979592,0
995,0.036036036036036,0
996,0.03781512605042,0
997,0.016528925619835,0
998,0.060728744939271,0
999,0.029490616621984,0
1000,0.064102564102564,0
1001,0.026385224274406,0
1002,0.045454545454545,0
1003,0.034782608695652,0
1004,0.04147465437788,0
1005,0.027649769585253,0
1006,0.065789473684211,0
1007,0.031111111111111,0
1008,0.035242290748899,0
1009,0.036036036036036,0
1010,0.023569023569024,0
1011,0.049773755656109,0
1012,0.047826086956522,0
1013,0.034782608695652,0
1014,0.016032064128257,0
1015,0.022641509433962,0
1016,0.023923444976077,0
1017,0.012987012987013,0
1018,0.026666666666667,0
1019,0.028571428571429,0
1020,0.013333333333333,0
1021,0.017391304347826,0
1022,0.038297872340426,0
1023,0.024038461538462,0
1024,0.05078125,0
1025,0.032448377581121,0
1026,0.020710059171598,0
1027,0.02,0
1028,0.0087912087912088,0
1029,0.0075949367088608,0
1030,0.01980198019802,0
1031,0.0089485458612975,0
1032,0.046296296296296,0
1033,0.022774327122153,0
1034,0.023148148148148,0
1035,0.0085470085470085,0
1036,0.014423076923077,0
1037,0.013761467889908,0
1038,0.0081632653061224,0
1039,0.025210084033613,0
1040,0.014742014742015,0
1041,0.018433179723502,0
1042,0.013363028953229,0
1043,0.055299539170507,0
1044,0.018264840182648,0
1045,0.060085836909871,0
1046,0.053497942386831,0
1047,0.046109510086455,0
1048,0.059907834101382,0
1049,0.054794520547945,0
1050,0.026666666666667,0
1051,0.023474178403756,0
1052,0.05607476635514,0
1053,0.028436018957346,0
1054,0.047808764940239,0
1055,0.052863436123348,0
1056,0.024539877300613,0
1057,0.034985422740525,0
1058,0.032085561497326,0
1059,0.063025210084034,0
1060,0.054166666666667,0
1061,0.070796460176991,0
1062,0.025210084033613,0
1063,0.059322033898305,0
1064,0.020408163265306,0
1065,0.051502145922747,0
1066,0.048672566371681,0
1067,0.051948051948052,0
1068,0.024048096192385,0
1069,0.05668016194332,0
1070,0.044715447154472,0
1071,0.039393939393939,0
1072,0.051282051282051,0
1073,0.019189765458422,0
1074,0.031818181818182,0
1075,0.016326530612245,0
1076,0.034782608695652,0
1077,0.020100502512563,0
1078,0.035398230088496,0
1079,0.021505376344086,0
1080,0.048245614035088,0
1081,0.051063829787234,0
1082,0.052401746724891,0
1083,0.049107142857143,0
1084,0.03695652173913,0
1085,0.03099173553719,0
1086,0.057416267942584,0
1087,0.042296072507553,0
1088,0.039473684210526,0
1089,0.022540983606557,0
1090,0.044444444444444,0
1091,0.049382716049383,0
1092,0.022680412371134,0
1093,0.061946902654867,0
1094,0.079681274900398,0
1095,0.016025641025641,0
1096,0.030188679245283,0
1097,0.015122873345936,0
1098,0.031372549019608,0
1099,0.020040080160321,0
1100,0.043478260869565,0
1101,0.028409090909091,0
1102,0.037037037037037,0
1103,0.035353535353535,0
1104,0.052380952380952,0
1105,0.054726368159204,0
1106,0.080321285140562,0
1107,0.056122448979592,0
1108,0.021276595744681,0
1109,0.025906735751295,0
1110,0.013333333333333,0
1111,0.037914691943128,0
1112,0.02970297029703,0
1113,0.040909090909091,0
1114,0.021844660194175,0
1115,0.027149321266968,0
1116,0.031007751937984,0
1117,0.035398230088496,0
1118,0.016771488469602,0
1119,0.050228310502283,0
1120,0.043062200956938,0
1121,0.045454545454545,0
1122,0.037914691943128,0
1123,0.063725490196078,0
1124,0.047846889952153,0
1125,0.043010752688172,0
1126,0.042944785276074,0
1127,0.045977011494253,0
1128,0.062146892655367,0
1129,0.075581395348837,0
1130,0.06832298136646,0
1131,0.063583815028902,0
1132,0.069767441860465,0
1133,0.055865921787709,0
1134,0.077319587628866,0
1135,0.055900621118012,0
1136,0.06043956043956,0
1137,0.055865921787709,0
1138,0.066326530612245,0
1139,0.063829787234043,0
1140,0.065573770491803,0
1141,0.051546391752577,0
1142,0.060913705583756,0
1143,0.048672566371681,0
1144,0.042553191489362,0
1145,0.061538461538462,0
1146,0.065934065934066,0
1147,0.079268292682927,0
1148,0.047904191616766,0
1149,0.042944785276074,0
1150,0.045977011494253,0
1151,0.076502732240437,0
1152,0.074074074074074,0
1153,0.047368421052632,0
1154,0.031413612565445,0
1155,0.056179775280899,0
